3.004434	-1.031109
3.746382	-0.937141
-1.822531	0.337372
-1.960639	0.742957
0.737879	2.449694
0.777630	-1.842752
-0.541541	0.608295
2.967089	2.122892
-1.487388	1.058127
1.940083	1.981878
-0.916343	-0.257575
1.886925	-2.727781
-1.215234	-0.386310
-0.743237	0.935458
-0.814558	0.772867
-0.174787	-1.730081
-0.722629	-2.928539
-1.140113	0.633918
-0.601348	1.489827
-0.415681	0.194012
2.626288	0.186135
-1.134357	-2.195757
1.506418	-0.273285
0.595175	-0.546214
4.540810	-1.240421
-1.326368	-3.400295
0.582280	-0.206594
-0.374064	0.919801
0.055112	-0.147998
2.588243	-1.324965
-0.058949	-1.136822
-0.892570	-1.062168
-0.578816	0.181406
-0.849281	-1.036628
1.346959	0.385555
-0.620404	-0.800545
-1.215045	1.043265
-1.917009	1.112507
-0.575621	1.222995
-1.011787	-0.029517
-2.010471	0.999597
-0.182390	-1.001377
-0.410205	0.962200
-1.737440	2.004229
-0.359882	-0.196173
0.635611	-0.627764
-0.569374	0.050008
1.360761	-0.115015
-1.050519	2.077401
1.175320	-1.151425
-0.112557	1.355784
-1.150650	1.380539
3.693243	-1.032714
-2.179747	-2.017136
0.467302	0.749508
-0.369810	1.941860
0.215221	-0.012741
-1.115332	-3.611674
6.269321	-1.078878
2.166872	0.281354
1.089775	-1.747405
1.195310	-0.146632
-0.785516	-0.508703
-1.710914	1.116191
-0.396398	-0.338916
-0.669939	0.750926
-2.242264	-0.001373
-1.091692	-0.216690
0.075023	-0.179285
-0.563467	-1.576388
0.345926	-1.420981
-1.257175	2.187730
-0.414414	0.275095
0.070351	0.581907
2.514897	-1.268145
2.543539	-0.732523
1.884179	-0.623571
-0.789926	1.495182
3.990090	0.252929
0.222986	0.103727
1.326271	-2.407186
-1.877913	1.438103
2.317935	-0.330754
2.460160	0.074500
0.687556	-1.053914
-1.234516	-1.809947
2.125915	-0.027980
3.275333	0.877459
-0.241942	0.007919
-0.991208	-2.530821
-0.612582	-0.219132
2.460320	0.620824
8.225745	0.203058
-0.506587	0.900883
-0.968745	1.357278
-0.506253	0.493079
-0.241933	0.932705
-0.479881	-1.211636
-1.243494	-1.709281
6.446521	-0.115222
-0.882099	0.238544
-1.931856	-1.277039
-2.416969	0.310925
-0.006060	0.919460
1.391255	0.064533
0.537135	-2.094862
1.512907	-1.385691
1.054762	-1.557726
-0.690159	-0.205428
1.904975	-1.066123
0.811906	-0.408707
0.406510	-2.797628
2.096947	0.114822
-1.191317	1.732476
-1.213602	3.794565
0.922928	2.258741
0.658480	-0.072534
-1.040357	0.378036
1.528515	-0.130308
-1.288034	2.116206
0.204869	-1.032633
1.690915	2.576758
2.048952	1.013973
2.159544	0.841370
-1.153585	-0.577663
-2.178193	-0.010543
-0.452153	-0.798597
0.182673	1.568379
-2.470368	-2.467014
-1.958147	0.393520
0.295834	-1.992227
0.002395	1.309068
-1.776456	2.751343
-1.311833	-2.302769
-1.273132	1.305152
-2.347977	1.729555
-0.632969	1.652037
-1.991632	-2.030963
-0.952710	0.598655
-0.801336	0.343221
4.827057	0.077838
-0.948805	2.346066
-1.796941	-0.178311
4.606176	-1.379063
2.291593	-0.565666
1.407658	-2.090711
4.325727	1.735200
1.215132	1.211114
-1.193543	-0.467577
-2.422302	-0.569055
-0.553489	1.759354
-0.277518	-0.283697
0.705983	0.800014
-1.298634	0.265327
-1.275153	-0.112263
-2.203545	1.898944
1.585504	0.131627
-0.252898	0.122494
6.168916	-0.327225
-2.354315	1.663800
-1.369732	-1.546184
-1.322538	-1.609510
-0.620908	1.688874
1.142678	0.141425
3.056949	1.147140
-1.524680	-0.220381
-0.679982	-0.728023
1.050375	-1.034357
0.095870	0.981885
4.749846	-1.722734
1.697132	0.416223
-0.040567	-1.072760
-0.372672	-1.204541
-0.333055	0.255732
-2.764461	1.604677
1.121785	-1.174964
2.752821	0.965296
1.970549	-0.843199
-2.812961	1.627989
-1.904351	-2.195192
-0.228192	-1.551031
1.745517	-0.143004
-2.168056	1.804412
1.221070	0.628243
2.424977	1.657325
0.849390	0.239432
4.377172	-0.248413
2.941144	0.937571
-1.383885	-3.522004
-1.247771	0.994564
-2.149176	1.712125
0.153006	-1.957621
1.047707	-0.539674
1.772365	1.762337
-1.436176	-1.244627
-0.127743	-2.838068
13.699991	-2.618541
-0.925382	-1.446467
3.976151	-0.003295
-0.411028	1.915127
-0.986616	0.900493
-0.059288	-1.158934
-2.072182	-1.316192
0.058710	-1.072693
1.546172	1.446743
7.799369	-0.414500
0.308563	1.273354
0.501947	1.043505
0.529450	-0.940163
-0.998100	2.975691
2.630237	-0.553201
-1.863711	0.073100
-0.751419	-2.775957
3.281898	0.664213
0.690754	0.098669
-1.527447	1.812704
-0.265265	0.658201
-1.762036	0.562596
-2.445882	-2.491335
-1.598489	1.288885
2.144769	0.576380
3.956778	1.218450
-0.640099	1.090284
0.131894	1.561952
3.402207	0.472182
-1.507980	-0.864283
-1.249051	-1.908353
-2.440354	-2.368278
-0.797986	-1.139243
2.072521	-0.923471
-3.131934	1.032852
-0.212358	0.665661
-0.568606	0.833296
1.020070	0.522854
-1.048971	-2.431452
-1.985174	-1.042960
-1.505316	2.232978
-1.317287	-0.159128
-0.134243	1.856438
0.803613	1.996125
-0.063483	-1.960431
3.333819	-1.634139
-1.024031	-0.016772
-0.500341	-0.943985
-1.596362	0.089137
-0.336713	1.267083
0.352519	-0.846082
2.131289	-2.522777
0.161542	1.476032
0.733659	0.159197
1.838730	0.498602
-0.970765	1.870676
1.819390	-2.410404
1.748586	0.554110
-0.372032	1.953728
-0.560090	-0.583621
-2.970235	0.775550
4.803680	-1.031664
-1.962660	-1.866682
-2.820146	1.916822
-2.235876	0.154941
-0.723859	4.106281
0.063771	0.658409
-0.823579	0.614849
-0.667248	2.423430
0.711382	0.012328
1.016205	1.419005
-1.147717	-0.841896
0.945863	-2.531773
-2.003854	-0.307608
-0.394350	-0.546855
-1.087478	0.364237
-0.429204	-0.043891
0.058660	0.315193
1.178829	0.470288
-0.177978	0.872827
-0.510867	-0.212762
-2.839264	0.973812
-1.629633	0.780678
1.227092	0.679039
-1.006286	0.013618
3.638623	0.391286
0.004067	0.057631
-1.628067	-0.818872
-1.859034	-0.093750
-1.943759	-0.619585
-0.652193	0.806888
0.455662	1.425856
-1.124733	-0.631968
-0.874104	0.686944
-0.819351	-1.941064
-0.892959	0.075477
0.511647	0.068160
-0.344940	-0.687470
0.015373	2.712090
-0.922491	-0.957862
0.511922	0.379006
1.741800	-0.949545
0.069415	-0.338913
4.116494	0.134011
0.324863	-1.791548
6.713824	1.626713
2.913337	-2.596547
-0.119871	2.017002
-1.123211	0.141596
-1.526361	1.108808
1.439652	-1.470772
6.835141	0.649511
-0.792074	1.459035
3.438604	-0.629124
6.500927	0.961963
-0.965017	-1.179865
-0.000612	1.387502
-0.542263	-2.024593
-1.012704	0.139349
0.370535	3.080506
-0.099250	-0.371108
-0.355757	-1.512714
1.203659	-2.200316
-0.284342	2.335594
-2.045336	0.365087
-1.553642	0.694826
-1.151498	-1.049198
1.426985	-0.221824
-2.086082	-1.821711
-0.778199	-1.864427
-1.692345	1.888713
-1.184982	-1.885183
-2.105640	-2.273954
-0.268727	-1.133136
-0.963139	0.791002
0.538924	1.355684
-1.447758	2.049349
0.291845	-0.943206
1.188345	2.382172
0.633081	2.203561
0.939716	0.221907
0.232580	0.975517
-1.167491	2.549605
0.383243	1.637011
-1.540160	1.641821
-0.069744	2.820133
3.196076	0.789384
-0.623127	-1.232103
4.174208	0.135801
1.422466	0.648075
0.119733	-0.076449
0.862819	2.385043
0.246023	-1.537261
-2.273156	-1.439061
-0.879677	0.804686
0.467199	2.955312
16.707032	1.001045
-1.881930	1.574077
-0.208925	1.247955
0.974339	1.687411
-0.916519	1.103374
2.675410	-0.405622
-0.353036	-0.486609
-2.054858	0.100462
1.897262	0.252446
-1.397200	-1.956339
-1.164937	-1.609407
0.300982	-0.903439
-1.372714	0.402452
-1.716735	-2.855146
-1.547055	-0.969423
1.641684	0.158252
-0.436765	-0.976408
9.028320	0.931483
-0.494083	-0.324346
-0.949024	0.100490
2.452975	-0.387167
-1.324841	-1.284354
0.768511	1.137514
-1.639469	1.743980
0.205024	-0.873835
-1.301332	2.288244
-0.814605	-0.697714
-1.163427	0.111764
0.540270	-0.511526
-2.220316	0.987286
-1.366047	1.609909
-1.097920	0.162125
-0.610004	-1.300660
-1.144286	0.827560
-1.598669	-3.252214
1.897378	0.216470
-1.113855	0.361392
-1.457475	0.206887
1.472950	0.145035
-1.413640	-1.490071
1.324443	-0.852863
-0.448137	-0.916878
0.083334	0.432495
-0.543504	0.951682
-2.096730	0.359670
-0.407892	-0.736221
3.613287	0.736485
-0.455469	-3.298671
-1.641231	-3.092028
-1.532942	1.615119
-2.000184	0.864888
-0.773908	-0.110042
0.093029	1.139246
-0.016623	-0.156397
0.440370	1.241988
-1.074691	-1.852206
-0.599351	-2.332460
0.129200	-1.075492
0.441650	0.808634
0.862138	-1.278106
3.089614	-0.766860
-0.702578	-1.950375
2.175324	-0.540293
-2.584411	-3.243331
0.388212	-1.233121
-0.713725	1.023315
5.849700	-0.994884
-3.073669	-0.365395
-0.633195	0.470492
0.131967	-0.290181
-1.287026	2.708767
-0.998107	0.919321
1.394974	0.685797
1.036036	0.770796
0.301894	-0.964479
0.266226	0.586767
3.276514	0.174162
-0.639093	-1.231258
-0.415395	-1.551667
-2.037278	3.273861
-0.104929	-0.015828
-1.219696	-0.988470
-2.684652	-1.667550
2.725155	-0.505641
-2.022963	0.080513
0.844899	0.826176
-1.505573	-1.254192
1.142249	-1.060720
-1.816855	-0.585864
-0.373851	-0.921176
3.426489	-0.624662
-1.615406	2.346922
-0.431830	-1.054691
-2.084907	0.881193
-1.714367	1.538649
0.099922	1.209352
-1.466522	2.389383
-1.174396	2.373201
0.195708	-0.176723
-0.643818	2.259107
-1.103942	-1.918587
-0.627124	2.303943
-1.820989	3.341541
-1.183582	-0.715390
-0.485911	-1.408710
-1.030550	0.980927
0.333723	1.171164
0.711158	1.387066
-0.495298	-0.290887
-1.344497	1.321281
0.250770	1.687507
-1.612665	0.568614
-1.077679	1.234086
2.487033	-0.252102
1.430847	1.108300
-1.686447	1.588173
-3.015131	-1.240051
1.423156	-0.081701
0.097697	1.844842
-0.017140	1.596198
0.095221	-1.339903
-1.400801	-0.146011
-1.375926	1.089223
-1.284371	-0.538000
0.958501	0.927704
-1.451686	-2.316602
2.208653	-0.823535
-0.281972	-1.652058
-1.152606	3.031906
-0.498102	-0.713750
0.206090	0.652270
-1.163390	-0.227344
-0.159054	-1.494470
8.679106	-1.024715
-2.080988	1.729915
-2.375809	-1.283089
0.119571	0.486888
0.688973	0.274498
-1.589616	2.370546
-0.869322	-0.202783
-0.780841	0.320551
-1.466912	-0.591950
0.534869	0.596576
-0.140922	-0.473855
-0.799747	-1.068635
-1.859408	-1.923620
-1.626377	-0.647956
-2.844506	1.825272
-1.193236	1.472680
1.421742	0.979015
2.568669	0.677932
-1.419594	-0.327416
-3.372026	-1.262021
-1.698457	-0.709543
5.449397	1.143946
0.137706	-0.418452
-1.204097	-1.500864
-0.317084	0.439714
-0.001404	0.989186
1.055476	-0.918419
-0.593136	0.065942
0.137133	1.855246
-1.994936	0.691688
-0.212005	-0.616634
-1.871523	-1.393305
0.870939	0.965728
0.175392	-0.030805
-1.551427	0.063049
1.366860	-2.177912
0.650952	0.611784
-1.051977	0.426385
2.730555	0.743357
-0.589252	1.053549
0.001053	0.794755
1.404981	-0.815333
2.029365	-0.877520
-1.708782	-2.337097
-0.336854	-1.133263
-2.549532	-1.631472
-1.597237	0.019344
2.326795	-0.951205
-1.740652	-2.753892
